id,created_date,created_time,type,message,link
141108613290_10156961339333291,13/10/2018,18:36:13,photo,ภาพจากวันนี้ที่ศิริราช ภาพถ่ายประชาชน ที่ยกมือถือเพื่อถ่ายภาพในหลวงทั้งสามภาพที่โถงกลางศิริราช ประชาชนที่เดินผ่านก็พากันถ่ายรูปพระองค์ท่านด้วยรอยยิ้ม,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156961337533291/?type=3
141108613290_10157057419573291,21/11/2018,23:00:48,photo,อูยแซ่บสัส องค์ประกอบทุกอย่างแม่งโคตรดราม่าเลย ปล ใครแม่งเป็นต้นคิดคลิปเอาตะเกียบมากินพิซซ่าด้วยวิธีนั้นวะ ถถถถถถถถถถ,https://www.facebook.com/qrunwaybomb/photos/a.2240146812935002/2240217462927937/?type=3
141108613290_10157087480378291,3/12/2018,12:09:38,photo,แหม่ มีเล่นมุข อันนี้เพจชุดปฏิบัติการพิเศษเหยี่ยวดง ที่รับเรื่องร้องเรียนเวลาเจอคนเลี้ยงหรือค้าสัตว์ป่าคุ้มครอง เขาได้รับแจ้งเรื่องสาวเลี้ยงนากคนนั้นละ กำลังดำเนินการนะคนับ,https://www.facebook.com/DNP.WILDHAWK/photos/a.319522385149277/596378587463654/?type=3
141108613290_10156812721883291,17/8/2018,17:24:46,photo,เตือนกันอีกรอบ ช่วงนี้คนกำลังสนใจโรคนี้จากข่าวพี่อ๊อฟแก ถ้ามีอาการที่สงสัยเส้นเลือดในสมอง อาการที่ว่า หลักๆสังเกตไม่ยาก ปากเบี้ยวหน้าเบี้ยว พูดไม่ชัด แขนขาอ่อนแรง หรือดูซึมๆไม่รู้สึกตัว เดินเซ เป็นอาการของเส้นเลือดในสมองตีบ ส่วนกรณีเส้นเลือดในสมองแตก มักมีอาการปวดหัวรุนแรง อ้วกพุ่ง ซึมลงหรือไม่รู้สึกตัว ถ้ามีอาการที่ว่า ไม่ต้องไปทำตามที่แม่งแชร์กันมั่วๆว่าให้เอาเข็มเจาะปลายนิ้วนะ  ไอ้สัส คนแชร์อันนั้นไปเกือบสามแสนละ จะทำคนตายอีกกี่คนวะ ถ้าทำตามนั้นไม่พิการก็ตายแน่นอน เพราะโรคนี้ ไม่ว่าจะตีบหรือแตก มันต้องแข่งกับเวลามาก ยิ่งถึงมือหมอไวก็ยิ่งดี จะได้ทำให้เลือดกลับไปเลี้ยงสมองได้ทันก่อนที่สมองส่วนนั้นจะตายถาวร  ส่วนการปฐมพยาบาลก่อนรถพยาบาลมาถึง ไม่ต้องทำไร ไม่ต้องให้กินอะไรเลย ประคองนั่งหรือนอนให้หัวสูงๆ ถ้ามีชักเกร็ง ไม่ต้องเอาอะไรงัดปาก ให้จับหัวตะแคงป้องกันการสำลัก ที่เหลือเป็นหน้าที่ของ จนท คนับ  ไม่ต้องกังวลเรื่องค่าใช้จ่ายนะ บัตรทอง หรือ ปกส ใช้ได้หมด,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156812711473291/?type=3
141108613290_10157109691343291,12/12/2018,10:07:03,photo,....กำ คนไทยเสียชีวิตจากเหตุกราดยิงที่ฝรั่งเศสหนึ่งคน ขอแสดงความเสียใจกับครอบครัวผู้เสียชีวิตครับ,https://www.facebook.com/amthaipaper/photos/a.628322723873409/2074939779211689/?type=3
141108613290_10156966874633291,15/10/2018,14:29:21,photo,วันหยุดว่างๆ ชวนเล่นเกมแจ่มๆกัน เกมนี้ไอ้แอดมินเพจเกมถูกบอกด้วยนี่ล่ะ ชวนจ่าเล่น บอกว่าเกมดีฉิบหายเลยนะเออว์ ราคาถูกสัสๆด้วย .......ไอ้สัส เกมแม่งสนุกจนหยุดไม่อยู่จริงๆ แต่ถ้าจะให้เก่งต้องซื้อ starter kit หน่อยนึงนะถึงจะเล่นเพลินสุด,https://www.facebook.com/sheapgamer/photos/a.194547844659883/314683349312998/?type=3
141108613290_10156915491848291,25/9/2018,23:19:30,photo,ปรบมือให้ศูนย์พิษรามา who ยกให้เป็นศูนย์ที่ร่วมมือกับ who ดูแลคนไข้ด้านพิษวิทยาทั่วโลก  วีรกรรมที่ส่งผลต่อการแต่งตั้งในวันนี้ มาจากหลายๆเรื่องแต่เด่นสุดต้องช่วงมกราที่ผ่านมาที่ประเทศในจีเรีย มีคนได้รับสารพิษจากเชื้อโบทูลินั่ม ซึ่งต้องใช้ยาต้านพิษรักษาไม่งั้นตายแน่  แต่ไม่ว่าหมอที่รักษาจะติดต่อไปที่ศูนย์ไหน ประเทศใด ก็ไม่มียาต้านพิษตัวนี้เลย เพราะเขาเลิกผลิตกันเป็นชาติแล้ว   ยกเว้นเมืองไทย วะฮ่าๆๆๆๆ เพราะเรามีเคสนี้ทุกปี ถ้าไม่คุ้นว่าเคสไหน ก็นั่นไง ออกข่าวลง นสพ ทุกปี พวกกินหน่อไม้ปี๊บไม่ได้มาตรฐานแล้วตายน่ะ นั่นล่ะ เกิดจากเชื้อตัวนี้ บางปีมีคนโดนไปรวดเดียวสี่สิบคนเลย เราจึงต้องเตรียมยาไว้ให้พอรักษาคนไข้  ทำให้เราเป็นประเทศสุดท้ายที่มียานี้เหลือเลยส่งยาไปช่วยคนไข้ที่ไนจีเรียจนรอดตาย (หรืออาจจะยังมีประเทศอื่นที่ยังมียาตัวนี้เหลือก็ไม่ทราบแต่เราเป็นประเทศเดียวที่ตอบคำร้องขอความช่วยเหลือจากไนจีเรียไป) และนอกจากยาที่ว่า ไทยเรายังเป็นประเทศที่คนไข้โดนพิษสารพัดกันเยอะฉิบหาย ตั้งแต่เห็ดพิษ สัตว์มีพิษ สารเคมีต่างๆ เคสแปลกๆก็เยอะ ก็ศูนย์พิษรามานี่แหละที่คอยให้ข้อมูลแพทย์ในพื้นที่เพื่อรักษาคนไข้เหล่านั้น เอาเป็นว่า เรามีของดีให้ภูมิใจเพิ่มอีกอย่างละจย้าา,https://www.facebook.com/ramathibodi/photos/a.272277917633/10155914965437634/?type=3
141108613290_10156825737238291,22/8/2018,18:03:33,photo,ทำเป็นหนังทีเหอะกุขอร้อง Blizzard  ปล ทำไมดีวาหล่อจังวะ ปล2 ได้อิทธิพลจาก eva มาเยอะน่าดู,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156825733188291/?type=3
141108613290_10156916886803291,26/9/2018,13:24:44,photo,ლ(ಠ_ಠლ) ไอ้เพจปลอมนี่แหม่งหนักข้อขึ้นทุกวัน ล่าสุดเอาภาพพยาบาลที่ไม่รู้อิโหน่อิเหน่  มาทำข่าวปลอม บอกว่าเป็นพยาบาลในข่าวนั้น แล้วคนก็หลงเชื่อแชร์ประณามกันใหญ่ พ่อแม่พี่น้องเจอที่ไหน ช่วยกันรีพอรทข่าวปลอมด้วย อย่าไปแชร์เน้ออออ,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156916886303291/?type=3
141108613290_10156880173628291,12/9/2018,13:22:59,photo,ขอแสดงความยินดีกับเด็กไทย ที่เราๆกำลังจะได้ฉีดวัคซีนป้องกันเยื่อหุ้มสมองอักเสบกันแบบฟรีๆแล้วครับ หลังจากเขาให้ฉีดฟรีกันทั่วโลกมาหลายปีแล้ว ยกเว้นไทย ที่ก่อนหน้านี้เป็นหนึ่งในวัคซีนที่ต้องไปหาฉีดกันเอาเองจาก รพ เอกชน ; _ ; ))),https://www.facebook.com/Infectious1234/photos/a.133077153789653/557506794680018/?type=3
141108613290_10156827522988291,23/8/2018,10:22:38,photo,ช่วงนี้ระบาดกันฉิบหาย พ่อแม่พี่น้องระวังไว้ ถ้าไข้เกินสามวันแล้วยังไม่หาย ไปหาหมอตรวจเลือดโลด ยาลดไข้กินแต่พาราพอนะ,https://www.facebook.com/thaimedcouncil/photos/a.1532175813713985/2096291573969070/?type=3
141108613290_10156812655183291,17/8/2018,16:35:27,photo,ขอบคุณ จนท ตำรวจที่ตามหาแว่นอันนี้จนเจอคร้าบบบบ,https://www.facebook.com/Infectious1234/photos/a.133077153789653/540981666332531/?type=3
141108613290_10157099946348291,8/12/2018,12:12:04,photo,ขอบคุณความรู้เรื่องเครื่องสำอางผสมหนังหุ้มปลายจากหมอสาลิกาคนับ ไอ้พวกที่กล้าซื้อไปใช้นี่มันยังไงกันวะ,https://www.facebook.com/sarikahappymen/photos/a.242560965927696/971703013013484/?type=3
141108613290_10156779588668291,4/8/2018,21:01:43,photo,จนท ดอยคำส่งมาอวด .....เด่วนี้เอาดอกไม้กินได้มาขายด้วยเร้อ เหยดดดด,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156779588638291/?type=3
141108613290_10156749319868291,23/7/2018,21:42:30,photo,ทางออกมีมากกว่าจับแต่งงานกัน หรือให้ไปทำแท้ง  ประเด็นข่าวเจ้าบ่าวเจ้าสาวไรนั่น สื่อหลายๆช่องก็เอามาดราม่ากันสนุกสนาน โอเค มันก็สนุกจริงล่ะดูแม่งวอร์กัน ถถถถถถ แต่เรามีประเด็นที่เรียนรู้จากเรื่องนี้ได้นั่นคือ  สังคมไทยเรามักมีค่านิยมว่า เมื่อชายหญิงได้เสียกัน แล้วเกิดพลาด ท้องป่องขึ้นมา ก็จะจับแต่งงานกันไม่ให้ขายขี้หน้า ซึ่งก็อย่างที่เห็นกันว่า วิธีการนี้มันไม่ได้แก้ปัญหาทั้งหมด ในหลายๆกรณี มันทำให้ปัญหายิ่งบานปลายหนักกว่าเดิมด้วยซ้ำ   บางคนก็เลือกที่จะแก้ปัญหาด้วยการทำแท้ง ซึ่งมันก็ไม่ได้แก้ได้สำหรับหลายๆรายอีกนั่นล่ะ บางคนซวยหน่อยไปเจอพวกคลินิคทำแท้งเถื่อน ทำแท้งติดเชื้อ ถึงตายหรือต้องตัดอวัยวะทิ้งก็มีให้เห็นเรื่อยๆ  ถ้างั้นควรทำยังไง   ให้ลองโทรปรึกษาหน่วยงานที่เกี่ยวข้องว่ะ อย่าเก็บปัญหาไว้คนเดียว เรามีทั้งสายด่วนสุขภาพจิต และสายด่วนท้องไม่พร้อมไว้ให้คำแนะนำในกรณีเหล่านี้ ไม่จำเป็นว่าต้องเป็นท้องในวัยเรียนเท่านั้น ถ้าท้องไม่พร้อม ไม่ว่าจะไม่พร้อมด้านวัย ฐานะ หน้าที่การงาน ก็โทรไปคุยกันได้ จะมี จนท เขาให้คำแนะนำเพื่อหาทางออกร่วมกันที่ดีกับทั้งแม่และเด็ก,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156749319803291/?type=3
141108613290_10156981192643291,21/10/2018,11:43:34,photo,เสี่ยแนน กับ หมอแล็บแพนด้า ตัวเป็นๆคนับ,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156981191858291/?type=3
141108613290_10157137529713291,23/12/2018,19:02:00,photo,หยุดยาวนี้ว่างๆแนะนำดูเรื่องนี้กันว่ะ พล๊อตแม่งคล้ายๆ quiet place ผสม The happening ดี เป็นเรื่องของโลกที่ล่มสลาย เพราะโดนตัวอะไรก็ไม่รู้มาคุกคาม มันเป็นตัวอะไรซักอย่างที่ทำให้คนที่เห็นมัน เห็นภาพสิ่งที่หวาดกลัวที่สุดในชีวิตแล้วฆ่าตัวตายไปเอง คนเห็นสิ่งนั้นกันทั่วโลกจนโลกล่มสลาย ส่วนนางเอก รับบทโดย ซานดร้า บูลล็อก ต้องพาลูกของเธอหลบหนีเอาชีวิตรอดจากไอ้สิ่งนั้น หลบด้วยวิธีไหน ก็ปิดตาหนีกันสุดชีวิต ใครสนใจลองไปดูในเน็ทฟลิกซ์กันโลด,https://www.facebook.com/DramaAdd/photos/a.411063588290/10157137529458291/?type=3
141108613290_10157134715748291,22/12/2018,18:01:59,photo,สัส เกมที่จ้องๆไว้ก็ลดราคา อนิเมที่จ้องๆจะดูก็เข้ามาพร้อมกันเลย สงสัยคืนนี้ไม่ได้หลับไม่ได้นอนแล้วสาสสสสสสส   ปล คืนนี้กริดแมนอวสานอี๊กกกกกกกกกก,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10157134714283291/?type=3
141108613290_10156812017388291,17/8/2018,10:19:10,photo,ขอบคุณข้อมูลจากเพจเภสัชกรอุทัยเรื่องสารเคมีในตัวใบอังกาบหนูที่สื่อแม่งประโคมข่าวกันเหลือเกินว่ารักษามะเร็งได้ ว่าข้างในมีสารอะไรมั่งและมีงานวิจัยรองรับมั้ย สรุป มี แต่วิจัยว่ารักษามะเร็งไม่ได้ จบข่าว  วันนี้สื่อบางเจ้าแม่งก็เอาที่ชาวบ้านยืนยันว่าทดลองมาแล้ว หายจริงๆนะ มานำเสนอต่อ พออ่านรายละเอียดดีๆ อ่อ คนไข้ไปรักษาเคมีบำบัดด้วย แล้วเอาไอ้ใบนี่มากิน พอได้เคมีบำบัดครบไปตรวจ ไม่เจอมะเร็ง เย้ๆ ใบอังกาบหนูเทพสัสๆ  ไม่คิดว่าเป็นเพราะเคมีบำบัดมั่งเลยเรอะเพ่  ปล ไม่ใช่อาจารย์หมอนะคนับ เป็น gp ธรรมด๊าธรรมดา,https://www.facebook.com/216848761792023/photos/a.295354893941409/1386046988205522/?type=3
141108613290_10156751728968291,24/7/2018,21:07:16,photo,เห็นภาพชัดดีว่าน้ำห้าพันล้านตันมันปริมาณขนาดไหน น่ากลัวฉิบหาย,https://www.facebook.com/WorkpointNews/photos/a.153956988306921/702695786766369/?type=3
141108613290_10156880054328291,12/9/2018,11:57:09,photo,"=""= ) เลวสัส อันนี้คือเคสน้องเอเดน เด็กน้อยที่ป่วยเป็นโรคภูมิคุ้มกันบกพร่องแต่กำเนิด ที่แม่เขามาขอความช่วยเหลือวันก่อน ล่าสุด มีมิจฉาชีพ ขโมยเรื่องของน้องเอเดทไปโพสลงเฟซ แอบอ้างขอเงินเรี่ยไรไปเป็นค่ารักษาน้อง (ซึ่งน้องเขาได้ค่ารักษาครบไปนานแล้ว แม่น้องเขาปิดรับบริจาคนานมากแล้ว) แล้วไอ้มิจฉาชีพก็เปลี่ยนเลขที่บัญชี เป็นของตัวเอง   ซึ่งมันไม่ได้ทำงี้เป็นหนแรก แม่งแอบอ้างขอบริจาคมั่วซั่วไปเรื่อยเลย คุณแม่เขาไปเช็คเจอข้อมูลว่าแม่งเที่ยวไปขอเรี่ยไรหาเงินไถ่ชีวิตโคกระบือไรงี้ เลขที่บัญชีอันเดียวกันเลย  คนก็หลงเชื่อโอนเงินให้ไอ้โจรคนนี้ ตอนนี้มีคนแจ้งเรื่องให้แม่น้องเอเดนเขาทราบเรื่องแล้ว และกำลังไปแจ้งความดำเนินคดี ใครพบเห็นอย่าหลงเชื่อ และช่วยกันแจ้งเบาะแสที่คุณแม่ของน้องเขาด้วย  อันนี้เฟซคุณแม่นะ @Mo'Chitlada Ekprasertkul",https://www.facebook.com/DramaAdd/photos/a.411063588290/10156880051783291/?type=3
141108613290_10157074619493291,28/11/2018,19:24:25,photo,อย่าว่าแต่ชาวบ้านชาวช่องคนธรรมดา ตกเป็นเหยื่อไอ้เว็บข่าวปลอมพวกนี้เลยครับ ตำรวจก็โดน LoL ไอ้เพจนี้ถ้าจำไม่ผิดแอดมินมันอยู่กัมพูชามั้ง เห็นตำรวจเคยไปจับแอดมินมันมาได้คนนึง แต่คนอื่นยังเหลือแล้วแตกหน่อไปเรื่อยๆ,https://www.facebook.com/SocialMediaRoyalThaiPolice/photos/a.1893400800949226/2325558714400097/?type=3
141108613290_10157074766433291,28/11/2018,20:40:32,photo,ข่าวเตือนจากกองปราบปราม รีบๆส่งให้พ่อแม่อากงอาม่าที่ชอบเล่นไลน์ดูเร้ววววววววววววววววว,https://www.facebook.com/csdthai/photos/a.258496287974021/480476965775951/?type=3
141108613290_10157090630353291,4/12/2018,18:28:07,photo,เส้นทางสู่อิสระภาพทางการเงิน ถถถถถถถถถถถถ,https://www.facebook.com/1671795453055909/photos/a.1671815113053943/2292886560946792/?type=3
141108613290_10156848702028291,31/8/2018,19:15:42,photo,เข้ารอบชิงละครับ ปีนี้ต้องเหรียญทองเท่านั้นละคนับบบ,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156848701978291/?type=3
141108613290_10156984687778291,22/10/2018,21:46:38,photo,พรุ่งนี้ใครอยู่บ้านวันหยุด ว่างๆ แนะนำให้ดูหนังพี่ตูน รับรอง ดูจบน้ำตาไหลเป็นเผาเต่าแน่นอน มีฉายหลายช่องวนไปตามนี้จ้า,https://www.facebook.com/kaokonlakao/photos/a.1256782371078271/2035430039880163/?type=3
141108613290_10156868920833291,8/9/2018,10:54:14,photo,กรูตามซินแสไปซื้อมาหลายใบ ถถถถถถถถถถถ,https://www.facebook.com/170030746939330/photos/a.172397596702645/282484705693933/?type=3
141108613290_10156992042998291,25/10/2018,22:37:14,photo,ต่อจากเภสัชกรยิปซี นี่เป็นคนไทยอีกคนที่บิลเกตต์ให้การยกย่องไปทั่วโลก หลายๆคนอาจไม่คุ้นหน้า แต่ถ้าเอ่ยชื่อ ร้องอ๋อทุกคนแน่ ถถถถถถ คุณมีชัย วีระไวทยะ ผู้บุกเบิกการรณรงค์ให้ความรู้เรื่องการคุมกำเนิดในบ้านเรา จนยุคนึงพอเอ่ยถึงถุงยาง ทุกคนจะเรียก ถุงยางมีชัย เป็นผลจากการรณรงค์ขอคุณมีชัยคนนี้ ขอสรรเสริญคุณงามความดีของท่านที่ช่วยปกป้องคนไทยจำนวนมากจากการติดเชื้อโรคติดต่อทางเพศสัมพันธ์ และการท้องไม่พร้อม  All hail the condom king!!  เดบิท https://www.linkedin.com/pulse/all-hail-condom-king-bill-gates/,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156992036053291/?type=3
141108613290_10156958625063291,12/10/2018,16:39:36,photo,โดยปรกติแล้ว ยาชาแบบฉีดเฉพาะที่ เป็นยาที่มีความปลอดภัยสูง ก็ปลอดภัยกว่าพวกดมยาสลบไรงี้เยอะมาก ใช้ฉีดให้ชาเพื่อเย็บแผล เพื่อทำหัตถการต่างๆ  แต่ ขึ้นชื่อว่า ยา ทุกอย่างมีโอกาสเกิดผลข้างเคียงหมด ยาชานี่ก็เช่นกัน ปรกติใครที่โดนพยาบาลเย็บแผลบ่อยๆ ถ้ากล้าดูตอนพยาบาลฉีดยาชาก่อนเย็บแผล จะเห็นว่า พอพยาบาลแทงเข็มยาชาเข้าไปในตัวเรา เขาจะไม่ดันยาชาเข้าไปทันที แต่เขาจะดึงไซริงค์ถอยหลังนิดนึงก่อน  อันนั้นคือการเช็คว่า ที่แทงเข็มเข้าไป มันเข้าเส้นเลือดมั้ย เพราะถ้าฉีดเข้าไปในเส้นเลือด ทีนี้ล่ะ วุ่นเลย  เพราะมันมีโอกาสที่จะเกิดภาวะยาชาเป็นพิษได้ ซึ่ง ภาวะยาชาเป็นพิษ จะทำให้มีอาการสั่น กระตุก ชักเกร็ง ตามด้ัวย หมดสติ หยุดหายใจ ดังนั้นการใช้ยาชา ต้องใช้ด้วยความระวังเสมอ  อันนี้เคยเจอกับตัวเลย ตอนนั้นกรูเข้าเวรอยู่ น่าจะหกโมงเช้า พยาบาลก็ตามให้ไปดูคนไข้ด่วน คนไข้ก็ไปทำแผลกรีดหนองที่คลินิคใกล้ๆ เขาก็ฉีดยาชาก่อนทำแผลตามปรกติ ฉีดไปแป้บๆ คนไข้หมดสติหยุดหายใจไปเลย มาถึง รพ ก็ CPR กัน ดีที่เคสนี้รอด CPR ไปซักพักตอบสนอง ตื่นมาคุยกันตาแป๊ววววเลย,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156958615923291/?type=3
141108613290_10156836335868291,26/8/2018,22:53:40,photo,สำหรับคนที่มีความเสี่ยงจะเป็นโรคเส้นเลือดในสมองแตก หรือมีญาติเสี่ยง เช่น เป็นเบาหวาน ความดัน ไขมันในเลือดสูง อ้วน สูบบุหรี่จัด ไม่ควรพลาดแอปนี้ว่ะ เป็นแอป fast track หรือช่องทางด่วนสำหรับโรคนี้โดยเฉพาะ   ในแอป นอกจากจะมีฟังคชั่น กดเรียกรถพยาบาลมารับผู้ป่วยแล้ว ยังมีความรู้เกี่ยวกับโรคนี้ วิธีปฐมพยาบาล ลิสท์รายชื่อโรงพยาบาลที่สามารถรักษาได้ โดยลงรายละเอียดแบบละเอียดยิบมาก ตั้งแต่ รพ นี้ให้ยาสลายลิ่มเลือดได้มั้ย รพ นี้มีหมอระบบประสาทมั้ย รพ นี้ผ่ารักษาคนไข้ได้รึเปล่า แถมมีลงแผนที่เดินทางไป รพ ครบสุดๆ   ขอบคุรทาง ม ขอนแก่นที่พัฒนาแอปแจ่มๆแบบนี้ ขอบอกต่อให้พ่อแม่พี่น้องไปโหลดมาใช้กันเยอะๆ เป็นแอปที่ควรมีในมือถือทุกเครื่องว่ะครับ,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156836335798291/?type=3
141108613290_10156890946978291,16/9/2018,16:20:00,photo,ตื่นตัวแต่ไม่แตกตื่นนะคนับ มังคุดไม่เข้าไทย แต่ดูคลิปที่เข้า ตปท แล้วสยองสาส โคตรแรง,https://www.facebook.com/PhuketSOS/photos/a.419130768098060/2150242278320225/?type=3
141108613290_10157148079538291,27/12/2018,14:48:24,photo,ช่วงนี้มันมีเอเจนซี่แปลกๆ ชวนคนไปทำบอลลูนลดความอ้วน ก็ตามภาพนะ คือใส่บอลลูนลงไปในกระเพาะเพื่อลดพื้นที่ในนั้นให้แดกข้าวลดลงจะได้ลดความอ้วน ซึ่งอันนี้มีโอกาสเกิดผลข้างเคียงได้ เช่นกระเพาะอักเสบ กระเพาะทะลุ ในบางราย (แต่ไม่เยอะมาก) ดังนั้นปรกติ หมอที่ทำอันนี้เขาจะคัดเคสที่ทำว่าต้องมีข้อบงชี้และจำเป็นจริงๆ เช่น อ้วนมาก bmi สูงปรี๊ดเข้าเกณฑ์ ไม่สามารถคุมอาหารได้ บลาๆ ไรเทือกนั้น ไปดูตามเว็บ รพ ต่างๆที่รับทำได้ เขาจะมีเขียนข้อบ่งชี้ ผลข้างเคียงที่อาจเกิดขึ้นไว้หมดละ  แต่เอเจนซี่แปลกๆที่จ่าเอ่ยถึง มันไปเชิญชวนพวกคนที่ไม่ได้อ้วนอะไรมากมาย เช่น หนักหกสิบโล ไรงี้มาใส่บอลลูนเพื่อลดให้ถึงสี่สิบโล บลาๆ   R u fukking kidding me? ถ้าน้ำหนักแค่นั้นทำไมไม่ออกกำลังกายคุมอาหารกันก่อนว๊ะ จะรีบไปใส่บอลลูนกันทำไม ไอ้เรื่องพวกนี้ก่อนจะไปลงทุนจ่ายเงินให้เอเจนซี่แพงๆ แนะนำให้ลองไปปรึกษาหมอเรื่องลดความอ้วน ปรึกษาเทรนเนอรเรื่องการออกกำลังกายกันก่อนเห้อออออ,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10157148071643291/?type=3
141108613290_10156976450423291,19/10/2018,15:00:53,photo,ทางบริษัทยาฝากแจ้งมา บอกว่า ยาตัวนี้ยี่ห้อนี้ จะนำเข้ามาในไทยอย่างเป็นทางการ ปีหน้า ตอนนี้ไอ้ที่ขายๆกันคือลักลอบนำเข้ามาจำหน่ายทั้งหมด ไม่ได้จำหน่ายโดยบริษัทยาหรือคนที่มีความรู้เรื่องการใช้ยา แล้วก็ ไอ้ยาตัวนี้ มันแค่ลดความอยากอาหาร ใช้ได้แค่ในบางราย ต้องระวังผลข้างเคียงด้วย ไม่ใช่ฉีดเข้าไปแล้วทำลายไขมันทั่วร่างไอ้สัส มึงเอาสรรพคุณโม้เหม็นแบบนี้มาจากไหน,https://www.facebook.com/DramaAdd/photos/a.411063588290/10156976448873291/?type=3
141108613290_10157117810793291,15/12/2018,19:19:36,photo,.....เกมแม่งเรียลสัส กรูสอยมาเล่นแป้บ,https://www.facebook.com/appdsrimobile/photos/a.1753609971529042/2288848114671889/?type=3
141108613290_10156812604428291,17/8/2018,15:51:08,photo,เจอแล้ว ไชโย้,https://www.facebook.com/ejan2016/photos/a.638419792985697/1113614712132867/?type=3
141108613290_10156924011163291,29/9/2018,14:40:20,photo,ตามนั้น มีคนแชร์โพสของไอ้เฟซนี่เมื่อสี่ปีก่อนมารีรัน อ้างทฤษฎีสมคบคิด บอกว่าสโตนเฮจ เป็นของแหกตาที่ฝรั่งสร้างมาหลอกเราไม่ได้เป็นของเก่าแก่ก่อนยุคประวัติศาสตร์แบบที่เรารู้กัน  จริงๆมันเอาภาพตอน จนท บูรณะสโตนเฮนจ์ 70 ปีก่อน มาจับแพะชนแกะเป็นตุเป็นตะน่ะ ถถถถถถถถถถ,https://www.facebook.com/SquidManExE/photos/a.308616095833956/2229777473717799/?type=3
141108613290_10156823701603291,21/8/2018,22:15:15,photo,ข้อมูลเพิ่มเติมจากหมอแมวเกี่ยวกับพวกลัทธิต่อต้านวัคซีน แม่งเหี้ยกว่าที่คาดมาก,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156823701513291/?type=3
141108613290_10156984230123291,22/10/2018,17:08:53,photo,ให้คะแนนความพยายามโยงห้าคะแนน,https://www.facebook.com/MajorGroup/photos/a.204417531093/10155962245321094/?type=3
141108613290_10156792583308291,9/8/2018,17:51:02,photo,กุว่าพร๊อพมันคุ้นๆยังไงชอบกลนะ,https://www.facebook.com/tadtorv2/photos/a.1463040430601793/2117100988529064/?type=3
141108613290_10156751338783291,24/7/2018,17:19:00,photo,เขื่อนแตกที่ สปป ลาว ตอนนี้คนสูญหายเป็นร้อย ทางสำนักข่าวและมูลนิธิต่างๆของ สปป ลาว กำลังระดมความช่วยเหลือกันอยู่ครับ เริ่มมีเปิดรับบริจาคละ,https://www.facebook.com/Houamchai/photos/a.614262202047514/1184685695005159/?type=3
141108613290_10157021534808291,6/11/2018,19:39:10,photo,เมเจอร์วันนี้เขาก็ไม่พลาด,https://www.facebook.com/MajorGroup/photos/a.204417531093/10155995120906094/?type=3
141108613290_10156867556773291,7/9/2018,22:16:40,photo,วันก่อน จ่าจัดเหมาโรงแจกตั๋วให้ดูฟรีสามร้อยที่นั่ง คนมาดูกันตรึม ถือว่าประสบความสำเร็จดี อีควีนมันเลยบอก นี่ๆอีจ่ากรูอยากทำมั่ง มึงติดต่อเมเจอร์ให้หน่อยสิ (ปิดเพจแล้วยังใช้งานกรูตลอด ถถถถ)  ดังนั้น จ่ากับอีควีน เลยจะจัดเหมาโรงอีกรอบ แต่รอบนี้ เราไม่ได้เหมาแจกคนใน กทม ละ เราจะเหมาโรงให้น้องๆเด็กนักเรียนตามต่างจังหวัดได้ดูกันฟรีๆเลย จังหวัดไหนก็ได้ทีมีโรงเมเจอร์ ตอนนี้ดูจากงบน่าจะได้ประมาณ 7-8 โรงเรียน ขอให้คุณครูท่านใดที่สนใจอยากพาเด็กๆนักเรียนไปดูหนังเรื่องนี้ ติดต่อมาได้ เด่วจะจัดให้ครับ มาก่อนได้ก่อนนะเออว์,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156867556733291/?type=3
141108613290_10156743058778291,21/7/2018,14:23:47,photo,หมอบ ไอ้สัส หมอบลงไป,https://www.facebook.com/i.ruean/photos/a.625673387641360/939578159584213/?type=3
141108613290_10156906568943291,22/9/2018,9:55:17,photo,,https://www.facebook.com/DramaAdd/photos/a.450796738290/10156906568408291/?type=3
141108613290_10157107639403291,11/12/2018,14:18:16,photo,ทรงพระเจริญ (>/\<)  ปล ดูภาพทางขวามือด้วยครับ แล้วจะเข้าใจคอนเซ็ปท์ของภาพ,https://www.facebook.com/baccpage/photos/a.2343307215743007/2343307939076268/?type=3
141108613290_10156849119343291,31/8/2018,22:33:49,photo,นิทรรศการถ้ำหลวงที่พารากอนว่ะครับ เหลืออีกสองสามวันน่าจะหมดละ ทำโคตรดี มีกระสวยของอีลอนมาให้ดูด้วย อันใหญ่ส้าส,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10156849118803291/?type=3
