id,created_date,created_time,type,message,link
272609309612079_987074278165575,17/12/2018,12:28:00,link,ลูกเพจกูบ้านรั้วอยู่ติดกองสลากแท้ เลขท้ายตัวเดียวยังไม่เคยถูก อย่าว่าแต่สองตัวเลย 5555 แต่พี่อยู่เกาหลี อาจเดินทางมาขึ้นเงินลำบาก สิ้นเปลืองค่าเดินทาง จุกจิกมาก ส่งล๊อตเตอรี่มาให้ทางเพจหนู ช่วยดำเนินการได้นะคะ เพจเราเป็นเพจจิตอาสา ยินดีช่วยเหลือพี่น้องชาวไทยที่อยู่ต่างแดนเสมอค่ะ ติดต่อมานะ ❤,https://www.dailynews.co.th/regional/682940
272609309612079_971987673007569,23/11/2018,16:31:00,link,คุณคือ ข้าราชการที่สมควรเอาเป็นตัวอย่าง คุณคือ อีกหนึ่งความภูมิใจของคนไทย คุณคือ คนที่ควรถูกเอากิ่งมาปักชำให้ทุกๆจังหวัดมีคนแบบนี้ ขอบคุณครับ หัวหน้าวิเชียร,http://www.nationtv.tv/main/content/378671732/
272609309612079_984469578426045,13/12/2018,9:15:00,link,เอาจริงๆนะ จะเอายายติดคุกก็ ไม่ได้ประโยชน์อะไรกับใคร ให้ครอบครัวแกทำสัญญามั่นเหมาะไปเลย ว่าจะดูแลลูกเมีย ครอบครัว ผู้เสียชีวิตให้เต็มที่ เพราะดูแกก็พอมีฐานะ กว้างขวางอยู่ ไม่ใช่พอไม่ติดคุก คดีเริ่มจาง ก็เริ่มยึกยักแบบนั้นไม่เอา หลายคดีแม่งชอบแบบนี้ ตอนทำเค้าตายใหม่ๆก็เช้าถึงเย็นถึง สัญญาแม่งทุกอย่าง พอรอดตัวแล้ว แม่งเริ่มหนืด ไม่ค่อยส่งแล้ว ไม่เอานะยาย!!!! อ้ออออออ ฝาก พี่กรมการขนส่งทางบก ด้วย ไอ้ใบขับขี่ตลอดชีวิตเนี่ย ลองเรียกคุณตาคุณยาย คุณลุงคุณป้าที่ถืออยู่ มาเช็คสภาพร่างกาย ความสามารถในการขับขี่สักหน่อยมั้ย หรือประกาศยกเลิกไปเลย!!! ใครถืออยู่ ใช้ไม่ได้แล้ว ห้ามขับ !!! ตัองเข้ามาเช็คสภาพร่างกาย มาทำบัตรใหม่เหมือนคนอื่นเค้า เพราะสองข่าวติดกันแล้วนะ คนแก่ขับรถเนี่ย รายที่แล้วก็ขวางรถพยาบาลเพราะหูตึง และช็อคทำอะไรไม่ถูก รายนี้มาวูบอีก จะอยู่เฉยๆรอ ให้ท่านโกอินเตอร์ไปเองทีละคน กว่าจะหมด เดี๋ยวมันจะมีคดีคุณตา คุณยาย มาอีกนะท่านนะ ลองเอาไปประชุมกันดูนะ,https://www.dailynews.co.th/regional/682221
272609309612079_948804371992566,11/10/2018,16:36:00,link,อะไรวะ เถียงกันได้วันเดียว ลุงตู่ถอยหมอนซะแล้ว 55555 ลุงอ่ะ ไม่ใจเลย ยินดีกับฝ่ายคัดค้านด้วยครับ ถึงจะไม่เห็นด้วยกันทั้งหมด เรื่องค่าใช้จ่าย เรื่องรายละเอียดวิธีการ ถึงฝ่ายสนับสนุนอย่างผมจะแพ้ 55555 แต่ก็ดีใจนะ ที่คนส่วนใหญ่เห็นด้วยที่จะมีการจัดการเรื่อง ทะเบียนสัตว์เลี้ยงซะที,https://www.dailynews.co.th/politics/670872
272609309612079_983147501891586,11/12/2018,13:31:00,link,จ้ะ เจ๊ไม่รวยจ้ะ หนูเชื่อเจ๊จ้ะ เชื่ย สร้อยเส้นใหญ่กว่าหัวพ่อกูอีก ขับป้ายแดงด้วย ชิบหาย 55555555 ไม่ตัดทองสักข้อไปซื้อที่นอนดีๆล่ะเจ๊ เห็นประกาศว่า เรื่องมากนัก จะขอคืนสิทธิ์ ไม่ต้องหรอกเจ๊ ป่านนี้หน่วยงานออกบัตรแม่งวิ่งกันวุ่นแล้ว น่าจะกำลังหาทางยึดบัตรเจ๊คืน 5555555 จริงๆกูว่าแบบอีเจ๊ น่ามีไม่น้อยหรอก บางคนอาจจะมีหนักกว่าเจ๊อีก แต่แม่งรู้จักเงียบไง เจ๊แม่งเฮ้าเลี่ยน จนได้เรื่อง,http://www.nationtv.tv/main/content/378675651/
272609309612079_901012590105078,2/8/2018,17:27:00,link,ยินดีกับคุณครูด้วยนะครับ จะได้หมดทุกข์ หายเครียดซะที แต่ งานนี้ จริงๆต้องให้เครดิตสื่อที่ช่วยเสนอข่าว และเพจดาร์ค อย่าง อยากดัง ที่เค้าเอารายชื่อแม่งออกมาประจาน จนแม่งกลัวรีบออกมาจ่ายตังกันหัวซุกหัวซุน รู้แหละว่าไม่ค่อยเหมาะ แต่คนบางพวกก็หน้าด้านเกินกว่าจะใช้วิธีปกติกะแม่ง ลองส่งจดหมายไปทวง ครูโทรไปถาม อีกสิบปีแม่งก็ไม่จ่าย พอเพจอยากดัง แม่งลงรายชื่อวันเดียว เป็นไง อีดอก แม่งดิ้นเป็นปลาดุก รีบออกมาจ่ายกันเพียบเลย โมเดลที่จัดการพวกเบี้ยวหนี้ กยศ. ดีที่สุด อาจเป็นการ ประจาน ชื่อ หน้าตา ที่ทำงาน บ้านช่องมัน ก็ได้นะ จะจัดการคนเหี้ย บางทีมันก็ต้องใช้วิธีเหี้ยๆ,https://www.dailynews.co.th/regional/658392
272609309612079_991839127689090,25/12/2018,13:45:00,link,นอกจากพบศพภรรยาของนักร้องนำแล้ว เพื่อนร่วมวง แบ๊คสเตจ และผู้จัดการวงยังเสียชีวิตทั้งหมด ส่วนมือกลองยังคงสูญหาย ส่วนยอดผู้เสียชีวิตที่พบศพ ตอนนี้เกือบ 400 คนแล้ว ขอแสดงความเสียใจด้วยนะครับ,https://www.dailynews.co.th/foreign/684422
272609309612079_955756991297304,25/10/2018,15:52:00,link,ตรวจค้นที่พัก ได้หลักฐาน หนังสือและ ภาพวาดที่แสดงความรุนแรง และการทรมานทั้งสัตว์และคน น่าจะออกหมายจับ วันนี้พรุ่งนี้แหละ กูก็อยากรู้แม่งขอแมวไปเลี้ยงเป็นสิบ แล้วแม่งหายไปไหนหมด ดีใจกับกลุ่มรักหมาแมว กลุ่มwatchdog ที่กัดไม่ปล่อย ตามคดีตลอด ต้องให้เครดิตเค้า เยี่ยมมาก,https://www.dailynews.co.th/crime/673328
272609309612079_978122199060783,3/12/2018,20:46:00,link,หายห้าวไปอีกนานเลยนะ วิ่งบนฟุตบาทก็เหี้ยแล้ว เค้าจับปรับยังเสือกโมโห จะไปแทงเค้าอีก ปรับหลักพันไม่ชอบ ชอบย้ายที่นอนไปพักผ่อนในคุก หลับให้สบายเถอะมึง สระไดร์ สระไดร์!!!,http://dailynews.co.th/crime/680634
272609309612079_890640577808946,24/7/2018,0:17:00,link,When the Hunter Becomes the Hunted :),https://www.dailynews.co.th/entertainment/656630
